CCDS7445.1	0.991429133155	0.963013136729	0.928437801609
CCDS31292.1	0.990356623932	0.915410612536	0.79211517094
CCDS7562.1	0.99529491358	0.95735308642	0.866298123457
CCDS44405.1	0.966862962963	0.882775973409	0.804691073124
CCDS7677.1	0.813791699605	0.788156653491	0.749938603426
CCDS7131.1	0.992606111111	0.907662407407	0.772645740741
CCDS53578.1	0.958767687075	0.880591496599	0.771658503401
CCDS7145.1	0.985508112094	0.938560766962	0.85163879056
CCDS7447.1	0.997647908497	0.975272679739	0.917893529412
CCDS55731.1	0.928925706772	0.850417817226	0.764256147272
CCDS7308.1	0.952446875	0.913071875	0.873805397727
CCDS7058.1	0.794449504505	0.659646666667	0.536593828829
CCDS41504.1	0.957039009662	0.90939057971	0.823529227053
CCDS7133.1	0.997131242312	0.986046125461	0.953959532595
CCDS65925.1	0.995486495483	0.967997289586	0.914163100333
CCDS44490.1	0.748888000552	0.734210011047	0.714637586302
CCDS7348.1	0.994485536723	0.940665423729	0.818428135593
CCDS7147.1	0.998726523297	0.989694265233	0.963955734767
CCDS31276.1	0.992036075499	0.959164850427	0.905972809829
CCDS41542.1	0.993885067437	0.932166859345	0.821474566474
CCDS7135.1	0.982751880674	0.917594357977	0.809397243839
CCDS7072.1	0.991812420179	0.952771743295	0.877776787995
CCDS7540.1	0.982997278912	0.917598056365	0.828495821186
CCDS41485.1	0.990278760455	0.966792719046	0.926141848348
CCDS55717.1	0.996377337398	0.974808130081	0.923155589431
CCDS7558.1	0.908611474516	0.856742463887	0.760260234396
CCDS60538.1	0.990766285149	0.949956026565	0.879905920588
CCDS7056.1	0.955099181287	0.888695789474	0.803671111111
CCDS7105.1	0.998965859285	0.992665051903	0.968915628604
CCDS44391.1	0.992954114713	0.954567996675	0.880164879468
CCDS7686.1	0.995674156545	0.961109446694	0.875581983806
CCDS44429.1	0.984165285625	0.950115065913	0.892147394852
CCDS41500.1	0.997393088235	0.985104387255	0.959613382353
CCDS44401.1	0.993642058976	0.980562769443	0.959256802897
CCDS7141.1	0.987043570844	0.917223095823	0.7989996724
CCDS7429.1	0.998065580132	0.989460186263	0.961634691502
CCDS41487.1	0.95123	0.861983261649	0.766240107527
CCDS65929.1	0.999619213974	0.992939883552	0.976593304221
CCDS7109.1	0.985374415498	0.926493921176	0.839853106212
CCDS60518.1	0.632807051282	0.571538461538	0.532342628205
CCDS7092.1	0.985092458101	0.961716666667	0.898145530726
CCDS7574.1	0.969879871176	0.915375040258	0.809716747182
CCDS7248.1	0.994049164963	0.980988002727	0.958486008862
CCDS7522.1	0.942918450185	0.873605904059	0.79499704797
CCDS44466.1	0.985237121212	0.929934343434	0.829940151515
CCDS7185.1	0.996326814268	0.953662361624	0.846917220172
CCDS31234.1	0.990070356927	0.966623714459	0.918935208711
CCDS7262.1	0.976845454545	0.881832216906	0.784609090909
CCDS7364.1	0.923103623188	0.823355467721	0.725791963109
CCDS55697.1	0.996202123552	0.958988545689	0.871693500643
CCDS53560.1	0.908156301824	0.820261276949	0.702016915423
CCDS31289.1	0.990523538012	0.940259649123	0.851001608187
CCDS53563.1	0.995185579937	0.967124555904	0.928211180773
CCDS31282.1	0.994212982054	0.941544902635	0.823954600993
CCDS7153.1	0.998022601441	0.987522866894	0.961378991278
CCDS53557.1	0.999625062035	0.993995698925	0.971639205955
CCDS7169.1	0.992096118519	0.969528	0.939256622222
CCDS31241.1	0.996476171079	0.981159538357	0.939816157502
CCDS44445.1	0.998976572959	0.994789825971	0.985426773762
CCDS53542.1	0.858109876543	0.78205643739	0.677320634921
CCDS7054.1	0.984417662171	0.94416071505	0.864373217726
CCDS7419.1	0.980263387387	0.912337117117	0.814797657658
CCDS44463.1	0.99140609319	0.962914516129	0.928251075269
CCDS7167.2	0.999465470085	0.989012820513	0.933699145299
CCDS41502.1	0.999257153232	0.994667538126	0.977972984749
CCDS7264.1	0.998013966883	0.986080417567	0.952479697624
CCDS7098.1	0.989044783715	0.921110856658	0.820695928753
CCDS7143.1	0.52217781155	0.440262411348	0.392773657548
CCDS53568.1	0.960772131148	0.948549119611	0.931116636308
CCDS7052.2	0.996370315091	0.958173466003	0.864882808181
CCDS31274.1	0.947031823671	0.849913285024	0.739704649758
CCDS44411.1	0.892667447917	0.747373307292	0.603861848958
CCDS53540.1	0.96132122571	0.89252813154	0.81350568012
CCDS53554.1	0.986478853047	0.929061433692	0.844641935484
CCDS7157.1	0.958132791069	0.900735470494	0.824223572568
CCDS7165.1	0.998295540309	0.987453287593	0.962802115495
CCDS44443.1	0.747739195402	0.696434022989	0.659990229885
CCDS7408.1	0.980122222222	0.928312361111	0.853837013889
CCDS7463.1	0.996805050505	0.975218742985	0.908762289562
CCDS7173.1	0.946534360027	0.815168035592	0.680299178645
CCDS7084.1	0.800073903509	0.745833223684	0.663333991228
CCDS7366.1	0.954043258427	0.849567041199	0.706355243446
CCDS7435.1	0.993816293279	0.958764630007	0.878175152749
CCDS7208.1	0.990951863354	0.93559389234	0.82635942029
CCDS44399.1	0.972192956349	0.898844394841	0.780247321429
CCDS7409.1	0.978699327354	0.92339813154	0.84430896861
CCDS7202.2	0.97059197787	0.897088589212	0.8031593361
CCDS7687.1	0.977791048292	0.945945936396	0.906978563015
CCDS7086.1	0.977818381775	0.907815318146	0.812140665096
CCDS44397.1	0.787086074721	0.70505007278	0.639707763222
CCDS55699.1	0.949269329483	0.855136092397	0.738706608919
CCDS7274.1	0.96991631746	0.866658285714	0.747178634921
CCDS7437.1	0.997637202987	0.98384161575	0.958745621181
CCDS7111.1	0.994055904762	0.973689238095	0.930012285714
CCDS7181.1	0.994772888889	0.937780666667	0.819173888889
CCDS7362.1	0.991318528369	0.958648404255	0.886034219858
CCDS7200.1	0.970426636771	0.929420986547	0.876547683109
CCDS55723.1	0.916023581011	0.860029463364	0.781154901961
CCDS41524.1	0.625728664659	0.531818423695	0.465088403614
CCDS7113.1	0.998823077631	0.990880573951	0.96806674025
CCDS7089.1	0.997236515152	0.973399848485	0.906153333333
CCDS7155.1	0.970025603865	0.950333655395	0.920463285024
CCDS7526.1	0.972322702703	0.921098378378	0.855771711712
CCDS31232.1	0.85001122449	0.766360204082	0.640648639456
CCDS44457.1	0.671451100629	0.629679323899	0.556636320755
CCDS55725.1	0.607733850129	0.380182041344	0.243005684755
